refined,ndofs,nnz,spsolve_cpu_s,transfer_s,ilu_s,gmres_s,readback_s,gpu_total_s,gpu_solve_only_s,speedup_total,speedup_solve_only,gmres_info,relres
5,150255,1048775,1.5309688720008126,0.011290480999377905,0.08987624400106142,13.727570675000607,0.0004066799992870074,13.829144080000333,13.817446919001668,0.11070597450892823,0.1107996926621396,0,6.278458679218574e-06
6,600543,4197783,10.984418123000069,0.04444440200131794,0.0006169829994178144,83.13798863699958,0.0011534629993548151,83.18420348499967,83.138605619999,0.1320493274300673,0.13212175067268347,8000,0.0001491771373012502
