refined,ndofs,nnz,spsolve_cpu_s,transfer_s,ilu_s,gmres_s,readback_s,gpu_total_s,gpu_solve_only_s,speedup_total,speedup_solve_only,gmres_info,relres
5,150255,1048775,3.277864686000612,0.010848686000827001,0.09019650099980936,2.8132093730000634,0.0006617229992116336,2.9149162829999113,2.9034058739998727,1.1245141773427432,1.128972258186165,4000,0.02174629378746816
6,600543,4197783,10.921341960000063,0.041968722000092384,0.0006487399987236131,10.404014752999501,0.0007919510007923236,10.44742416599911,10.404663492998225,1.0453621664508759,1.0496583543859477,4000,0.009447210719109955
7,2401215,16796471,116.67058502100008,0.1389128549999441,0.002275212998938514,41.320366460000514,0.002548255000874633,41.46410278300027,41.32264167299945,2.813773292806747,2.8234057721734085,4000,0.003792305390439952
